98	350
98	515
98	535
98	547
98	557
98	559
98	1142
98	5192
98	6112
98	8344
98	8365
98	8375
98	8378
102	0
102	1431
102	8497
102	8500
109	0
109	66
109	116
109	148
109	233
109	327
109	387
109	3864
109	4103
109	4185
109	5219
109	5236
109	5812
109	8658
112	0
112	32
112	153
112	162
112	203
112	211
112	212
112	438
112	483
112	498
112	581
112	1149
112	1431
112	2315
112	3557
112	3571
112	3584
112	3682
112	3836
112	3870
112	3967
112	4081
112	4103
112	4148
112	4151
112	4166
112	4177
112	4189
112	5275
112	5655
112	5656
112	5830
112	6133
112	8713
112	8715
112	8718
112	8720
112	8721
112	8723
112	8724
112	8725
112	8726
112	8728
112	8729
112	8731
112	8734
112	8736
112	8737
112	8738
112	8740
112	8741
112	8743
112	8744
112	8746
112	8747
112	8748
112	8749
112	8750
112	8751
112	8752
112	8753
112	8756
112	8757
112	8759
112	8760
112	8761
112	8762
112	8763
112	8767
112	8773
112	8774
112	8775
113	0
116	0
116	30
116	66
116	109
116	121
116	138
116	141
116	148
116	172
116	180
116	209
116	210
116	220
116	233
116	327
116	387
116	452
116	456
116	490
116	495
116	498
116	515
116	557
116	574
116	730
116	1499
116	1545
116	3574
116	3691
116	3703
116	3715
116	3736
116	3745
116	3806
116	3817
116	3835
116	3843
116	3864
116	3908
116	3965
116	3967
116	3978
116	4008
116	4015
116	4045
116	4066
116	4103
116	4104
116	4166
116	4177
116	5219
116	5221
116	5230
116	5236
116	5453
116	5697
116	5812
116	6591
116	6732
116	7293
116	8220
116	8741
116	8815
116	8816
116	8822
116	8823
116	8824
116	8825
116	8826
116	8828
116	8831
116	8832
116	8833
116	8838
116	8840
116	8843
116	8844
116	8845
116	8847
116	8848
116	8849
116	8850
116	8852
116	8856
116	8857
116	8860
116	8862
116	8863
116	8864
116	8865
121	0
121	116
121	141
121	498
121	3776
121	3817
121	3908
121	4026
121	4103
121	4104
121	5274
121	9144
131	0
131	220
131	581
131	1149
131	5275
131	5658
131	9346
131	9347
131	9350
131	9351
131	9352
138	0
138	19
138	29
138	31
138	52
138	66
138	88
138	98
138	116
138	172
138	220
138	267
138	327
138	335
138	342
138	350
138	386
138	436
138	456
138	515
138	519
138	535
138	547
138	557
138	559
138	573
138	4216
138	5192
138	6112
138	9564
138	9577
138	9584
138	9599
138	9605
141	0
141	77
141	116
141	121
141	148
141	153
141	203
141	209
141	252
141	261
141	323
141	328
141	387
141	452
141	483
141	495
141	498
141	541
141	557
141	730
141	1149
141	1186
141	1431
141	1545
141	2315
141	3164
141	3557
141	3571
141	3617
141	3619
141	3665
141	3684
141	3691
141	3694
141	3702
141	3704
141	3715
141	3817
141	3821
141	3827
141	3835
141	3836
141	3843
141	3859
141	3870
141	3887
141	3908
141	3967
141	3988
141	3989
141	4005
141	4103
141	4165
141	4166
141	4177
141	4189
141	4756
141	5219
141	5275
141	5694
141	5784
141	7292
141	7315
141	8715
141	8721
141	8726
141	8750
141	8865
141	9144
141	9733
141	9734
141	9740
141	9752
141	9754
148	0
148	30
148	66
148	77
148	109
148	116
148	141
148	180
148	209
148	233
148	327
148	387
148	438
148	452
148	456
148	483
148	490
148	541
148	557
148	581
148	1431
148	1880
148	2315
148	3574
148	3691
148	3736
148	3843
148	3845
148	3914
148	3967
148	4066
148	4092
148	4103
148	4104
148	4177
148	5219
148	5221
148	5236
148	5812
148	8822
148	8823
148	8824
148	8840
148	8847
148	9733
148	9956
148	9964
148	9967
148	9976
148	9977
153	0
153	41
153	44
153	98
153	112
153	141
153	162
153	209
153	323
153	483
153	495
153	498
153	535
153	581
153	615
153	730
153	956
153	1149
153	1186
153	1201
153	1215
153	1249
153	1284
153	1431
153	1499
153	1539
153	1543
153	1545
153	1769
153	1880
153	1941
153	2112
153	2157
153	2241
153	2315
153	2508
153	3021
153	3426
153	3571
153	3576
153	3584
153	3611
153	3630
153	3634
153	3643
153	3646
153	3682
153	3691
153	3694
153	3707
153	3709
153	3715
153	3723
153	3733
153	3791
153	3809
153	3817
153	3827
153	3836
153	3843
153	3844
153	3845
153	3852
153	3857
153	3860
153	3865
153	3869
153	3870
153	3874
153	3881
153	3887
153	3908
153	3914
153	3940
153	3967
153	3985
153	4015
153	4016
153	4028
153	4073
153	4076
153	4078
153	4081
153	4084
153	4092
153	4110
153	4146
153	4165
153	4166
153	4168
153	4177
153	4189
153	4756
153	4932
153	5216
153	5222
153	5269
153	5273
153	5275
153	5657
153	5677
153	5689
153	5696
153	5719
153	5726
153	5729
153	5735
153	5764
153	5768
153	5830
153	5882
153	6002
153	6137
153	6890
153	7175
153	7611
153	8344
153	8715
153	8744
153	8863
153	8865
153	9807
153	9808
153	10151
153	10152
153	10153
153	10155
153	10156
153	10157
153	10158
153	10159
153	10161
153	10162
153	10163
153	10164
153	10167
153	10168
153	10169
153	10171
153	10172
153	10173
153	10175
153	10176
153	10179
153	10182
153	10183
153	10184
153	10185
153	10188
153	10190
153	10192
153	10193
153	10194
153	10195
153	10196
153	10197
153	10198
153	10199
153	10200
153	10201
153	10204
153	10205
153	10207
153	10210
153	10215
153	10216
153	10217
153	10218
153	10219
153	10220
153	10221
153	10223
153	10224
153	10226
153	10227
153	10228
153	10229
153	10230
153	10231
153	10234
153	10237
153	10238
153	10241
153	10242
153	10243
153	10245
153	10246
153	10247
153	10248
153	10252
153	10253
153	10254
153	10259
153	10260
153	10261
153	10262
153	10264
153	10265
153	10267
153	10269
153	10270
153	10271
153	10273
153	10274
153	10275
153	10276
153	10281
153	10282
153	10283
153	10284
153	10285
153	10287
153	10288
153	10289
153	10290
153	10294
153	10295
154	0
154	41
154	163
154	220
154	434
154	615
154	1149
154	1431
154	2112
154	3070
154	5119
154	5125
154	5159
154	9979
154	9980
154	10270
154	10298
154	10299
154	10300
157	0
157	370
157	557
157	5113
162	0
162	112
162	153
162	375
162	438
162	483
162	557
162	568
162	588
162	615
162	875
162	1149
162	1414
162	1431
162	1432
162	1959
162	2319
162	2734
162	3584
162	3675
162	3836
162	5275
162	5678
162	5719
162	5735
162	6137
162	6890
162	8785
162	10512
162	10515
162	10517
162	10520
162	10523
162	10525
162	10530
162	10533
162	10539
162	10542
162	10544
162	10547
162	10550
162	10551
162	10553
162	10554
162	10555
162	10557
162	10559
162	10560
162	10565
163	0
163	27
163	41
163	154
163	434
163	750
163	1432
163	2337
163	3070
163	5131
163	5141
163	5142
163	5150
163	10567
163	10568
163	10569
163	10571
163	10573
163	10574
163	10575
166	0
166	498
166	557
166	615
166	3584
166	3908
166	5784
166	10647
166	10648
166	10651
171	0
171	468
171	10796
171	10801
171	10803
171	10804
171	10805
172	0
172	31
172	41
172	52
172	66
172	88
172	98
172	116
172	138
172	267
172	327
172	342
172	350
172	375
172	419
172	456
172	490
172	515
172	535
172	547
172	557
172	573
172	1431
172	2932
172	3018
172	3665
172	3817
172	4008
172	4081
172	4151
172	5231
172	5716
172	5739
172	6591
172	6732
172	8738
172	10811
172	10812
172	10818
172	10820
172	10821
172	10822
172	10823
172	10826
172	10827
172	10829
172	10830
172	10832
172	10833
172	10836
172	10837
172	10838
178	0
178	180
178	202
178	209
178	211
178	220
178	381
178	401
178	436
178	468
178	495
178	581
178	615
178	638
178	654
178	716
178	750
178	825
178	842
178	956
178	986
178	1081
178	1149
178	1194
178	1201
178	1234
178	1361
178	1410
178	1414
178	1431
178	1432
178	1678
178	1696
178	1769
178	1834
178	1880
178	1895
178	1920
178	1941
178	2052
178	2243
178	2315
178	2319
178	2376
178	2460
178	2554
178	2781
178	3109
178	3304
178	3383
178	3609
178	3611
178	3631
178	3700
178	3702
178	3733
178	3758
178	3778
178	3817
178	3901
178	3913
178	3914
178	4005
178	4073
178	4084
178	4160
178	4165
178	4511
178	4761
178	4764
178	4788
178	4794
178	5209
178	5453
178	5678
178	5733
178	6031
178	6079
178	6113
178	6133
178	6135
178	6157
178	6160
178	6477
178	6703
178	6763
178	6860
178	7086
178	7323
178	7554
178	7900
178	8574
178	8729
178	8751
178	8752
178	8785
178	8787
178	8852
178	9822
178	10157
178	10159
178	10190
178	10241
178	10245
178	10275
178	10295
178	10553
178	10712
178	10714
178	10715
178	10718
178	10719
178	10720
178	10722
178	10723
178	10726
178	10727
178	10730
178	10734
178	10736
178	10738
178	10740
178	10742
178	10744
178	10750
178	10754
178	10755
178	10756
178	10759
178	10761
178	10763
178	10837
178	11012
178	11013
178	11015
178	11016
178	11017
178	11021
178	11023
178	11024
178	11027
178	11029
178	11030
178	11031
178	11033
178	11034
178	11038
178	11039
178	11041
178	11043
178	11044
178	11046
178	11050
178	11052
178	11054
178	11058
178	11059
178	11060
178	11061
178	11065
178	11066
178	11068
178	11072
178	11075
178	11077
178	11081
178	11086
178	11092
178	11094
178	11095
178	11096
178	11097
178	11099
178	11100
178	11102
178	11103
178	11104
178	11106
178	11107
178	11109
178	11111
178	11120
178	11122
178	11123
178	11124
178	11129
178	11130
178	11131
178	11137
178	11138
178	11139
178	11140
178	11141
178	11143
178	11154
178	11159
178	11161
178	11163
178	11165
178	11166
178	11167
178	11174
178	11177
178	11180
178	11182
178	11183
178	11184
178	11194
178	11197
178	11198
178	11203
178	11204
178	11205
178	11206
178	11209
178	11211
178	11212
178	11213
178	11216
178	11217
178	11218
178	11219
178	11220
178	11222
178	11223
178	11226
178	11229
178	11235
178	11236
178	11238
178	11245
178	11247
178	11249
178	11250
178	11251
178	11258
178	11261
178	11266
178	11267
178	11268
178	11274
178	11275
178	11280
178	11281
178	11284
178	11286
178	11288
178	11292
178	11295
178	11296
178	11298
178	11299
178	11300
178	11301
178	11302
178	11305
178	11306
178	11308
178	11310
178	11311
178	11312
178	11314
178	11315
178	11318
178	11323
178	11324
178	11330
178	11331
178	11333
178	11336
178	11337
178	11339
178	11341
178	11345
178	11350
178	11353
178	11356
178	11357
178	11358
178	11359
178	11361
178	11362
178	11363
178	11364
180	0
180	30
180	116
180	148
180	178
180	203
180	212
180	220
180	233
180	327
180	387
180	452
180	483
180	490
180	515
180	524
180	581
180	615
180	1149
180	1431
180	2315
180	2706
180	3551
180	3575
180	3630
180	3646
180	3665
180	3684
180	3702
180	3707
180	3806
180	3817
180	3833
180	3835
180	3908
180	3978
180	4008
180	4018
180	4082
180	4146
180	4177
180	5219
180	5230
180	5231
180	5236
180	5453
180	6732
180	8738
180	8815
180	8822
180	8828
180	8843
180	8864
180	8865
180	10185
180	10195
180	10196
180	10295
180	11296
180	11379
180	11380
180	11382
180	11383
180	11387
180	11390
180	11391
180	11393
180	11395
180	11399
180	11400
182	0
182	44
182	202
182	267
182	370
182	386
182	557
182	1201
182	4103
182	5113
182	6532
182	8743
182	10711
182	10752
182	11471
182	11574
202	0
202	31
202	178
202	182
202	212
202	220
202	401
202	615
202	1201
202	1431
202	2315
202	3557
202	4078
202	5998
202	8741
202	11298
202	12007
202	12016
203	0
203	41
203	44
203	77
203	112
203	141
203	180
203	209
203	211
203	323
203	387
203	498
203	535
203	574
203	581
203	615
203	956
203	1149
203	1186
203	1431
203	1499
203	1545
203	1769
203	1941
203	2315
203	3287
203	3383
203	3426
203	3557
203	3571
203	3584
203	3587
203	3599
203	3617
203	3638
203	3643
203	3646
203	3665
203	3681
203	3682
203	3702
203	3707
203	3715
203	3733
203	3736
203	3745
203	3762
203	3791
203	3817
203	3821
203	3827
203	3843
203	3852
203	3869
203	3870
203	3881
203	3887
203	3945
203	3947
203	3965
203	3980
203	3988
203	4005
203	4015
203	4057
203	4071
203	4075
203	4076
203	4081
203	4082
203	4092
203	4103
203	4110
203	4112
203	4148
203	4165
203	4166
203	4177
203	5002
203	5023
203	5222
203	5233
203	5269
203	5273
203	5275
203	5718
203	5719
203	6137
203	7315
203	7667
203	8721
203	8749
203	8750
203	8756
203	8761
203	8767
203	8824
203	8847
203	8848
203	8865
203	9439
203	9754
203	9791
203	9808
203	10158
203	10169
203	10188
203	10192
203	10193
203	10197
203	10199
203	10215
203	10229
203	10248
203	10252
203	10254
203	10259
203	10267
203	10269
203	10273
203	10276
203	10281
203	10284
203	10285
203	10290
203	10318
203	11298
203	11299
203	11382
203	11390
203	12019
203	12020
203	12023
203	12030
203	12032
203	12033
203	12035
203	12039
203	12040
203	12042
203	12044
203	12045
203	12046
203	12048
203	12049
203	12050
203	12051
203	12052
203	12054
203	12061
203	12062
203	12064
203	12072
203	12073
203	12076
203	12078
203	12080
203	12081
203	12082
203	12086
203	12088
203	12090
203	12092
203	12093
203	12094
203	12098
203	12099
203	12102
203	12103
203	12106
203	12107
203	12109
203	12111
203	12116
203	12118
203	12119
203	12120
203	12121
203	12125
203	12126
203	12127
203	12130
203	12131
203	12132
203	12133
208	0
208	252
208	557
208	3985
208	7315
208	13236
208	13238
208	13239
208	13241
208	13242
209	0
209	44
209	116
209	141
209	148
209	153
209	178
209	203
209	211
209	220
209	261
209	323
209	328
209	387
209	483
209	495
209	498
209	568
209	581
209	610
209	615
209	716
209	730
209	956
209	1186
209	1249
209	1431
209	1545
209	1769
209	2315
209	3383
209	3557
209	3571
209	3576
209	3584
209	3611
209	3617
209	3643
209	3646
209	3655
209	3675
209	3682
209	3684
209	3686
209	3691
209	3694
209	3702
209	3707
209	3709
209	3715
209	3725
209	3762
209	3769
209	3809
209	3817
209	3821
209	3827
209	3835
209	3846
209	3847
209	3852
209	3860
209	3864
209	3869
209	3870
209	3876
209	3881
209	3887
209	3899
209	3908
209	3914
209	3925
209	3930
209	3945
209	3946
209	3967
209	3985
209	3988
209	3997
209	4005
209	4008
209	4015
209	4017
209	4026
209	4064
209	4078
209	4084
209	4103
209	4104
209	4110
209	4142
209	4146
209	4153
209	4165
209	4166
209	4168
209	4177
209	4189
209	4528
209	4756
209	4792
209	5131
209	5216
209	5222
209	5233
209	5269
209	5275
209	5667
209	5677
209	5680
209	5694
209	5697
209	5729
209	5737
209	5754
209	5773
209	5784
209	5830
209	6137
209	6732
209	7250
209	7315
209	8042
209	8344
209	8715
209	8726
209	8756
209	8761
209	8767
209	8865
209	9439
209	9629
209	9752
209	9801
209	9804
209	9806
209	9808
209	9815
209	9816
209	9822
209	10168
209	10173
209	10183
209	10199
209	10273
209	10294
209	10738
209	11096
209	11361
209	12088
209	12126
209	13239
209	13244
209	13248
209	13249
209	13254
209	13255
209	13256
209	13261
209	13266
209	13267
209	13269
209	13270
209	13273
209	13277
209	13280
209	13283
209	13287
209	13292
209	13298
209	13301
209	13310
209	13312
209	13320
210	0
210	116
210	483
210	1149
210	2315
210	4106
210	5216
210	5673
210	5680
210	5753
210	6135
210	10188
210	11092
210	13323
210	13327
210	13333
210	13334
210	13335
210	13337
210	13338
210	13339
210	13341
210	13342
210	13344
210	13346
210	13347
211	0
211	98
211	112
211	178
211	203
211	209
211	212
211	335
211	350
211	401
211	547
211	557
211	581
211	588
211	819
211	956
211	1149
211	1194
211	1198
211	1201
211	1432
211	1543
211	1920
211	1959
211	2315
211	2319
211	3328
211	3557
211	3667
211	3702
211	3801
211	3836
211	3842
211	3870
211	5222
211	5275
211	5665
211	6484
211	8375
211	11075
211	11096
211	11247
211	11296
211	11298
211	11399
211	12501
211	13341
211	13350
211	13357
211	13358
211	13364
211	13370
212	0
212	31
212	41
212	66
212	112
212	180
212	202
212	211
212	220
212	242
212	267
212	327
212	335
212	401
212	547
212	557
212	568
212	581
212	588
212	654
212	730
212	799
212	819
212	956
212	1149
212	1163
212	1194
212	1201
212	1431
212	1619
212	2112
212	2319
212	2393
212	3328
212	3557
212	3592
212	3702
212	8729
212	8773
212	10730
212	11096
212	13374
212	13379
212	13381
212	13383
212	13384
212	13386
212	13388
212	13389
212	13391
212	13392
212	13394
212	13395
212	13397
214	0
214	13418
220	0
220	31
220	32
220	41
220	44
220	88
220	116
220	131
220	138
220	154
220	178
220	180
220	202
220	209
220	212
220	326
220	327
220	364
220	375
220	381
220	401
220	468
220	493
220	535
220	537
220	557
220	573
220	581
220	616
220	654
220	716
220	751
220	799
220	825
220	842
220	864
220	878
220	956
220	971
220	986
220	1044
220	1076
220	1081
220	1106
220	1126
220	1142
220	1149
220	1163
220	1194
220	1198
220	1199
220	1201
220	1234
220	1249
220	1361
220	1398
220	1410
220	1414
220	1432
220	1543
220	1545
220	1619
220	1696
220	1734
220	1747
220	1834
220	1895
220	1920
220	1959
220	1979
220	1990
220	2029
220	2033
220	2052
220	2058
220	2141
220	2156
220	2238
220	2241
220	2306
220	2319
220	2337
220	2393
220	2449
220	2464
220	2508
220	2554
220	2565
220	2780
220	2811
220	2932
220	3030
220	3070
220	3086
220	3091
220	3141
220	3164
220	3247
220	3248
220	3328
220	3426
220	3430
220	3499
220	3682
220	3684
220	3700
220	3758
220	3791
220	3870
220	3930
220	3935
220	4002
220	4015
220	4078
220	4103
220	4216
220	4761
220	4969
220	5002
220	5049
220	5132
220	5204
220	5264
220	5270
220	5273
220	5683
220	5695
220	5698
220	5732
220	6116
220	6157
220	6159
220	6210
220	6243
220	6280
220	6735
220	7086
220	7175
220	7290
220	7897
220	7900
220	8675
220	8738
220	8773
220	8797
220	8933
220	9351
220	9352
220	9967
220	10158
220	10159
220	10172
220	10185
220	10220
220	10224
220	10289
220	10716
220	10722
220	10727
220	10730
220	10744
220	10812
220	10837
220	11075
220	11096
220	11097
220	11138
220	11140
220	11166
220	11235
220	11261
220	11266
220	11292
220	11295
220	11330
220	12064
220	12076
220	12082
220	12116
220	12120
220	12370
220	12531
220	12533
220	12949
220	12974
220	13090
220	13301
220	13357
220	13370
220	13374
220	13397
220	13763
220	13903
220	14393
220	14446
220	14477
220	14506
220	14522
220	14557
220	14570
220	14603
220	14725
220	14813
220	14816
220	14819
220	14830
220	14903
220	14940
220	14971
220	15067
220	15072
220	15083
220	15085
220	15117
220	15118
220	15130
220	15148
220	15171
220	15183
220	15189
220	15190
220	15249
220	15257
220	15262
220	15298
220	15302
220	15324
220	15349
220	15381
220	15401
220	15409
220	15418
220	15466
220	15504
220	15544
220	15709
220	15725
220	15735
220	15749
220	15812
220	15878
220	15883
220	15935
220	15976
220	15989
220	16100
220	16146
220	16158
220	16180
220	16191
220	16192
220	16193
220	16218
220	16221
220	16222
220	16223
220	16236
220	16239
220	16259
220	16274
220	16277
220	16346
220	16354
220	16356
220	16387
220	16415
220	16417
220	16432
220	16458
220	16473
220	16476
220	16484
220	16509
220	16510
220	16547
220	16571
220	16580
220	16588
220	16615
220	16660
220	16662
220	16664
220	16691
220	16775
220	16794
220	16795
220	16803
220	16814
220	16835
220	16914
220	16915
220	16931
220	16951
220	17076
220	17085
220	17093
220	17172
220	17207
220	17322
220	17365
220	17492
220	17508
220	17547
220	17594
220	17595
220	17597
220	17657
220	17663
220	17713
220	17763
220	17778
220	17803
220	17820
220	17829
220	17835
220	17898
220	17917
220	17948
220	17960
220	17990
220	18066
220	18069
220	18077
220	18133
220	18155
220	18162
220	18167
220	18180
220	18199
220	18217
220	18232
220	18301
220	18315
220	18350
220	18368
220	18385
220	18391
220	18431
220	18504
220	18513
220	18517
220	18539
220	18559
220	18568
220	18605
220	18618
220	18750
220	18823
220	18833
220	18898
220	18943
220	18945
220	18981
220	18987
220	19019
220	19020
220	19038
220	19078
220	19084
220	19124
220	19139
220	19162
220	19204
220	19247
220	19266
220	19268
220	19269
220	19272
220	19296
220	19349
220	19373
220	19404
220	19434
220	19442
220	19444
220	19499
220	19512
220	19544
220	19550
220	19566
220	19571
220	19578
220	19585
220	19645
220	19668
220	19695
220	19744
220	19822
220	19842
220	19852
220	19877
220	19911
220	19950
220	19964
220	19965
220	19994
220	20001
220	20019
220	20025
220	20027
220	20104
220	20234
220	20247
220	20266
220	20308
220	20354
220	20459
220	20540
220	20559
220	20582
220	20630
220	20644
220	20647
220	20650
220	20679
220	20748
220	20765
220	20767
220	20872
220	20908
220	20909
220	20940
220	20989
220	21012
220	21027
220	21029
220	21047
220	21081
220	21097
220	21135
220	21203
220	21244
220	21261
220	21290
220	21428
220	21489
220	21502
220	21562
220	21579
220	21665
220	21688
220	21757
220	21768
220	21940
220	75007
224	0
224	1920
224	3552
224	8242
224	11275
224	22012
224	22013
224	22014
224	22017
225	0
233	0
233	66
233	109
233	116
233	148
233	180
233	327
233	335
233	387
233	401
233	490
233	515
233	557
233	1431
233	1835
233	3574
233	3736
233	3864
233	3967
233	4066
233	5221
233	5231
233	5697
233	5812
233	6732
233	8822
233	8823
233	8857
233	8862
233	8864
233	10829
233	11886
233	22092
233	22094
233	22095
233	22096
233	22098
233	22099
233	22100
242	0
242	27
242	29
242	31
242	66
242	212
242	335
242	401
242	483
242	581
242	638
242	956
242	1149
242	1959
242	2319
242	6137
242	6243
242	22214
252	0
252	141
252	208
252	498
252	3715
252	4166
252	22399
252	22406
260	0
260	483
260	582
260	730
260	3584
260	3634
260	3638
260	3731
260	4166
260	5680
260	8150
260	8157
260	8762
260	11220
260	22490
260	22495
260	22497
260	22498
260	22499
260	22500
260	22501
261	0
261	141
261	209
261	495
261	498
261	568
261	1186
261	3584
261	3617
261	3655
261	3846
261	3881
261	3892
261	3899
261	5784
261	13267
261	22502
261	22503
261	22504
261	22505
261	22506
266	0
266	326
266	1149
266	1959
266	3557
266	5830
266	10542
266	22554
267	0
267	7
267	29
267	31
267	32
267	41
267	52
267	54
267	66
267	88
267	98
267	138
267	172
267	182
267	212
267	278
267	327
267	335
267	342
267	350
267	375
267	386
267	401
267	452
267	456
267	515
267	535
267	539
267	547
267	557
267	559
267	573
267	615
267	2033
267	3675
267	4216
267	4217
267	4229
267	5106
267	5192
267	5235
267	5562
267	5663
267	5664
267	5737
267	6112
